"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","gene_symbol","ensembl_id","feature_num"
6.87154599231426e-16,1.84397645776181,0.535,0.183,1.06364660415032e-11,"37","Feature3078","Cacnb4",NA,3078
7.42804350056335e-16,1.28798653610698,0.521,0.162,1.1497868534522e-11,"37","Feature9205","Kcnc1",NA,9205
9.84399541499181e-16,1.32861888552264,0.718,0.301,1.52375205028658e-11,"37","Feature3127","Camk2n1",NA,3127
1.04256345597213e-15,2.34938741192776,0.352,0.087,1.61378397349926e-11,"37","Feature6588","Gabra5",NA,6588
1.13211610775892e-15,1.8160578966753,0.535,0.185,1.75240252320003e-11,"37","Feature5992","Fam155a",NA,5992
1.15980288758603e-15,1.12245734794731,0.944,0.655,1.79525888969442e-11,"37","Feature2431","Atp5j",NA,2431
1.17256997210613e-15,1.44935610032638,0.69,0.288,1.81502105982308e-11,"37","Feature2452","Atp6v1c1",NA,2452
1.20580017508278e-15,1.65857447998252,0.38,0.096,1.86645809101063e-11,"37","Feature13827","Pcdh19",NA,13827
1.33364220914389e-15,1.17055609447642,0.901,0.471,2.06434477553383e-11,"37","Feature397","2210016L21Rik",NA,397
1.48550732117834e-15,1.07470709015221,0.972,0.618,2.29941678245196e-11,"37","Feature20255","Ywhab",NA,20255
1.57188252805361e-15,1.91485632639788,0.338,0.079,2.43311696517418e-11,"37","Feature17570","Srgap1",NA,17570
1.58069149156056e-15,1.29669071848145,0.831,0.485,2.44675235978659e-11,"37","Feature5386","Dynll2",NA,5386
1.58395917484509e-15,0.688117097049554,1,0.946,2.45181040674272e-11,"37","Feature3107","Calm1",NA,3107
2.12884337090305e-15,2.2515582098496,0.254,0.049,3.29523665382083e-11,"37","Feature2571","B3galt1",NA,2571
2.14163132504324e-15,1.42496649500104,0.831,0.445,3.31503112803443e-11,"37","Feature6780","Ghitm",NA,6780
2.18294069334079e-15,1.5721853654357,0.69,0.272,3.37897389922221e-11,"37","Feature18137","Tceal5",NA,18137
2.42449933442086e-15,2.23000350804585,0.423,0.125,3.75288251975004e-11,"37","Feature5178","Dnajc12",NA,5178
2.61408848431818e-15,1.32275061676784,0.69,0.254,4.0463475648761e-11,"37","Feature14785","Prkar1b",NA,14785
2.6829569599432e-15,1.2303570531916,0.831,0.37,4.15294907829607e-11,"37","Feature7914","Gprasp1",NA,7914
3.46452084055153e-15,1.17538922743132,0.901,0.521,5.36273180908971e-11,"37","Feature2449","Atp6v1a",NA,2449
3.70173695869777e-15,1.99840333612855,0.366,0.092,5.72991863836828e-11,"37","Feature6478","Frmd5",NA,6478
3.93289245920165e-15,1.6966713867945,0.535,0.184,6.08772423759824e-11,"37","Feature11740","Nap1l3",NA,11740
4.30431618764148e-15,2.20787908250393,0.282,0.06,6.66265102685025e-11,"37","Feature15448","Rbms3",NA,15448
5.10337936234083e-15,1.25475072241562,0.732,0.321,7.89952091496737e-11,"37","Feature19208","Tubb3",NA,19208
5.66364557531372e-15,1.28437258097977,0.831,0.411,8.76675698602811e-11,"37","Feature15886","Rpl3",NA,15886
6.66796152109309e-15,0.917489529426752,0.648,0.258,1.03213376385e-10,"37","Feature3828","Chga",NA,3828
6.67646706012343e-15,1.13234064132388,0.859,0.405,1.03345033623651e-10,"37","Feature14457","Pnmal2",NA,14457
8.9958854884041e-15,1.54403507141233,0.507,0.157,1.39247311475007e-10,"37","Feature18668","Tmem91",NA,18668
9.76705678901985e-15,1.31158693568772,0.775,0.371,1.51184272037238e-10,"37","Feature11738","Nap1l1",NA,11738
1.07272503057554e-14,2.06082006510289,0.408,0.119,1.66047107482788e-10,"37","Feature5649","Elmod1",NA,5649
1.07486352452294e-14,1.5896034495579,0.521,0.177,1.66378124960907e-10,"37","Feature6596","Gabrg2",NA,6596
1.07607610783599e-14,2.09589487482762,0.38,0.104,1.66565820731933e-10,"37","Feature3145","Cap2",NA,3145
1.1109953461327e-14,1.24344666058499,0.718,0.295,1.7197096962788e-10,"37","Feature15874","Rpl19",NA,15874
1.35451456236458e-14,1.30715970034645,0.831,0.42,2.09665309108414e-10,"37","Feature9403","Klc1",NA,9403
1.86362600482445e-14,1.51970009767851,0.577,0.213,2.88470669286776e-10,"37","Feature10255","Mapk10",NA,10255
2.31061143720084e-14,1.68160720415614,0.324,0.078,3.57659544364317e-10,"37","Feature14421","Plxna4",NA,14421
2.42896135792373e-14,1.68209665265049,0.535,0.191,3.75978928593014e-10,"37","Feature4590","Cycs",NA,4590
2.5662117507377e-14,1.64892220936628,0.31,0.071,3.97223916896689e-10,"37","Feature17054","Slitrk3",NA,17054
3.05514743510696e-14,1.58488035576738,0.563,0.207,4.72906271480207e-10,"37","Feature16863","Slc30a9",NA,16863
3.18226543040987e-14,1.31476913253417,0.775,0.371,4.92582865973144e-10,"37","Feature12106","Nop10",NA,12106
3.21451478276869e-14,1.52137198490565,0.535,0.182,4.97574743224766e-10,"37","Feature3934","Ckmt1",NA,3934
3.57416374178909e-14,1.38519895556419,0.746,0.34,5.53244805591534e-10,"37","Feature2451","Atp6v1b2",NA,2451
4.41157205562056e-14,0.884478028649531,0.986,0.545,6.82867238489507e-10,"37","Feature16036","Rtn1",NA,16036
4.4353289111222e-14,2.42502328506903,0.338,0.089,6.86544562152605e-10,"37","Feature3093","Cadps",NA,3093
4.60025448761737e-14,1.31072178977447,0.577,0.203,7.12073392138293e-10,"37","Feature10316","Matk",NA,10316
5.28392403074568e-14,1.15967097159312,0.873,0.496,8.17898600719123e-10,"37","Feature11750","Nars",NA,11750
6.08924937878949e-14,1.1006561890734,0.915,0.526,9.42554911342825e-10,"37","Feature15226","Rab2a",NA,15226
6.79728389687939e-14,1.48315325040277,0.718,0.37,1.05215157439796e-09,"37","Feature19591","Vdac1",NA,19591
7.42366721292107e-14,1.36851209977909,0.775,0.389,1.14910944788805e-09,"37","Feature17587","Srpk2",NA,17587
7.62883465673769e-14,2.2916641558708,0.352,0.098,1.18086731651643e-09,"37","Feature11520","Mtmr7",NA,11520
8.47267249230678e-14,1.31579509158769,0.606,0.229,1.31148497508417e-09,"37","Feature15960","Rps6",NA,15960
8.65615518731953e-14,1.13189645853617,0.873,0.531,1.33988626144519e-09,"37","Feature11856","Ndufc1",NA,11856
8.66499045035809e-14,1.84018925809938,0.479,0.161,1.34125387181093e-09,"37","Feature11739","Nap1l2",NA,11739
9.5136777762954e-14,1.50559189614249,0.338,0.086,1.47262218299276e-09,"37","Feature3356","Ccdc85a",NA,3356
9.54537979733629e-14,1.48052008487128,0.592,0.237,1.47752933882968e-09,"37","Feature2852","Bnip3",NA,2852
1.0653336653233e-13,1.02170507946373,0.831,0.373,1.64902998055393e-09,"37","Feature8921","Impact",NA,8921
1.14316812828165e-13,1.77451681663653,0.465,0.154,1.76950994576717e-09,"37","Feature11700","Naa20",NA,11700
1.16225110685923e-13,1.49215175914267,0.592,0.235,1.7990484883074e-09,"37","Feature6193","Fbxo9",NA,6193
1.34005177523954e-13,1.42696059004107,0.423,0.125,2.07426614289329e-09,"37","Feature2520","Avpi1",NA,2520
1.34246114692617e-13,1.86424281056355,0.352,0.095,2.07799560932702e-09,"37","Feature9263","Kcnma1",NA,9263
1.42779604133739e-13,0.995232591751154,0.93,0.656,2.21008549238614e-09,"37","Feature8627","Hspa8",NA,8627
1.44005517395618e-13,1.56920500480528,0.507,0.175,2.22906140376676e-09,"37","Feature19506","Usp29",NA,19506
1.71656971418324e-13,1.04350243270681,0.958,0.58,2.65707826058424e-09,"37","Feature11837","Ndufa6",NA,11837
2.26424643255876e-13,1.13506064321511,0.789,0.349,3.5048270529577e-09,"37","Feature14270","Pja1",NA,14270
2.30908148601767e-13,0.996954342323504,0.831,0.414,3.57422723220675e-09,"37","Feature9358","Kif1a",NA,9358
2.38808659061935e-13,1.39713565608162,0.634,0.252,3.6965192336197e-09,"37","Feature5196","Dnajc5",NA,5196
2.50834020290376e-13,1.20223591679006,0.831,0.476,3.88265980007474e-09,"37","Feature2429","Atp5g3",NA,2429
2.55161391660484e-13,1.01801470365705,0.62,0.231,3.94964318151263e-09,"37","Feature3124","Camk2b",NA,3124
3.47867138942603e-13,0.906461503595401,0.493,0.159,5.38463544369255e-09,"37","Feature15585","Rgs10",NA,15585
3.52044386017529e-13,1.16503333241779,0.859,0.537,5.44929505116533e-09,"37","Feature9754","Ldhb",NA,9754
4.2874539819704e-13,1.21691100728864,0.549,0.198,6.63655001869198e-09,"37","Feature3090","Cadm2",NA,3090
5.66528167850538e-13,1.65035715740924,0.465,0.157,8.76928951015848e-09,"37","Feature11841","Ndufab1",NA,11841
5.77713980915865e-13,1.7751652397021,0.296,0.072,8.94243471059668e-09,"37","Feature13999","Pdp1",NA,13999
5.83105379785528e-13,1.21299042233385,0.577,0.218,9.02588817370019e-09,"37","Feature16902","Slc38a1",NA,16902
5.92906271956098e-13,1.07044968622356,0.859,0.538,9.17759618360844e-09,"37","Feature2475","Atpif1",NA,2475
6.42978786996179e-13,1.27253877806221,0.817,0.433,9.95266864391385e-09,"37","Feature5511","Eef1g",NA,5511
7.26001706779708e-13,0.579668240723157,0.831,0.319,1.12377804192431e-08,"37","Feature18506","Tmem130",NA,18506
7.71012381057766e-13,1.37610557055374,0.606,0.248,1.19345006463932e-08,"37","Feature15220","Rab24",NA,15220
8.28799847418884e-13,1.31028521467695,0.606,0.245,1.28289928381969e-08,"37","Feature5632","Elavl4",NA,5632
9.19818503005806e-13,1.75501727623828,0.38,0.112,1.42378706080269e-08,"37","Feature20714","Zfp941",NA,20714
1.04160399086656e-12,0.942788398162646,0.845,0.436,1.61229881746235e-08,"37","Feature8442","Hmgb1",NA,8442
1.04797200191546e-12,1.72630466607895,0.465,0.16,1.62215586176495e-08,"37","Feature10057","Lsm7",NA,10057
1.0859770117322e-12,2.06855581439742,0.352,0.102,1.68098381646028e-08,"37","Feature12226","Nrip3",NA,12226
1.11556100415168e-12,1.12593519088702,0.873,0.572,1.72677687832638e-08,"37","Feature15257","Rab6a",NA,15257
1.28663311697959e-12,2.09899089669116,0.282,0.068,1.9915794017727e-08,"37","Feature1560","Adcy2",NA,1560
1.28821979011716e-12,1.03441506509618,0.944,0.665,1.99403541312236e-08,"37","Feature4256","Cox7a2",NA,4256
1.34768026252162e-12,0.99569255823035,0.901,0.586,2.08607427835722e-08,"37","Feature6577","Gabarapl1",NA,6577
1.517052864108e-12,1.17804483663054,0.592,0.229,2.34824612835277e-08,"37","Feature17673","St8sia3",NA,17673
1.95850466181642e-12,1.32113526748478,0.451,0.152,3.03156936602564e-08,"37","Feature9648","L1cam",NA,9648
2.29255296897295e-12,1.24403868078866,0.634,0.256,3.54864274067323e-08,"37","Feature15704","Rit2",NA,15704
2.38173591824734e-12,0.920787122496662,0.831,0.43,3.68668902785506e-08,"37","Feature11602","Mycbp2",NA,11602
2.79864553989702e-12,1.43489042899075,0.592,0.251,4.33202343120659e-08,"37","Feature8337","Higd1a",NA,8337
2.95265315936129e-12,0.921930213446232,0.634,0.24,4.57041182537533e-08,"37","Feature15934","Rps12",NA,15934
2.9862249563444e-12,1.69408286737349,0.338,0.093,4.6223776099255e-08,"37","Feature11310","Mpp6",NA,11310
3.3845494883363e-12,1.20516609898973,0.606,0.251,5.23894415299575e-08,"37","Feature19132","Ttc14",NA,19132
3.68253655218159e-12,1.22552885511185,0.577,0.233,5.70019832912189e-08,"37","Feature11755","Nat14",NA,11755
4.25275125399261e-12,1.67390536907896,0.451,0.164,6.58283366605517e-08,"37","Feature9810","Lhfpl4",NA,9810
4.59122124413122e-12,1.396879934315,0.521,0.204,7.10675136379071e-08,"37","Feature19363","Ubxn2a",NA,19363
5.04924985862534e-12,2.03540491022362,0.268,0.066,7.81573385616617e-08,"37","Feature18609","Tmem25",NA,18609
6.56410789021842e-12,1.09382780433341,0.817,0.445,1.01605826032691e-07,"37","Feature2454","Atp6v1d",NA,2454
6.59780974740709e-12,1.75168258668013,0.282,0.07,1.02127497080114e-07,"37","Feature14238","Pin4",NA,14238
6.97801794240565e-12,0.673700289833779,0.986,0.466,1.08012739730497e-07,"37","Feature2785","Bex2",NA,2785
7.47050590860892e-12,1.28216289762443,0.648,0.304,1.15635960959357e-07,"37","Feature7762","Gnl3l",NA,7762
7.63501928073127e-12,1.15464084518897,0.803,0.434,1.18182463446439e-07,"37","Feature20816","Zranb2",NA,20816
8.65741488214056e-12,1.29516484724991,0.549,0.212,1.34008124960654e-07,"37","Feature1485","Acyp2",NA,1485
9.13056059821496e-12,1.10369662013972,0.761,0.404,1.41331947499769e-07,"37","Feature20335","Zcchc17",NA,20335
9.16951397651969e-12,1.30488225971906,0.577,0.231,1.41934906842548e-07,"37","Feature17909","Syp",NA,17909
9.75140497736617e-12,1.06460820834274,0.718,0.341,1.50941997644651e-07,"37","Feature14037","Peg3",NA,14037
1.01933556325012e-11,1.47958674992474,0.535,0.21,1.57782951835486e-07,"37","Feature18138","Tceal6",NA,18138
1.07749180746162e-11,0.935903840105962,0.845,0.454,1.66784956876984e-07,"37","Feature7833","Gpm6a",NA,7833
1.13344525109393e-11,1.15933043133658,0.803,0.48,1.75445990416829e-07,"37","Feature14985","Psip1",NA,14985
1.3820286127819e-11,1.20647039694039,0.789,0.474,2.13924208972511e-07,"37","Feature4903","Ddx24",NA,4903
1.3867505581235e-11,1.19748777058561,0.676,0.31,2.14655118891937e-07,"37","Feature8547","Hprt",NA,8547
1.47889275038216e-11,1.36034410265811,0.521,0.205,2.28917808831655e-07,"37","Feature11773","Ncam2",NA,11773
1.50098767776483e-11,0.860058631408933,0.859,0.461,2.32337882641217e-07,"37","Feature15950","Rps25",NA,15950
1.611153279936e-11,1.26365812287124,0.62,0.269,2.49390416201294e-07,"37","Feature11784","Ncdn",NA,11784
1.66767462798756e-11,1.00664806247845,0.845,0.506,2.58139355666194e-07,"37","Feature10321","Matr3",NA,10321
2.10015812896514e-11,0.99458963282635,0.761,0.322,3.25083476782514e-07,"37","Feature3119","Caly",NA,3119
2.17212131012027e-11,1.84547111133523,0.437,0.155,3.36222657593517e-07,"37","Feature6371","Flywch2",NA,6371
2.31272716834345e-11,0.879092950963109,0.704,0.309,3.57987038387883e-07,"37","Feature15956","Rps29",NA,15956
2.45950459786643e-11,1.06993349416441,0.704,0.344,3.80706716703745e-07,"37","Feature18862","Tpt1",NA,18862
2.69355585751812e-11,1.76605327626836,0.31,0.087,4.1693551118523e-07,"37","Feature16223","Scn1b",NA,16223
2.80554197293526e-11,1.81345982739358,0.352,0.109,4.34269841990649e-07,"37","Feature16571","Shd",NA,16571
3.02022364134198e-11,1.12197480781898,0.563,0.221,4.67500417443325e-07,"37","Feature2191","Arhgef9",NA,2191
3.42289539893251e-11,1.43260516130252,0.479,0.181,5.29829978800763e-07,"37","Feature2327","Asph",NA,2327
3.87337270855664e-11,1.00179890048581,0.887,0.589,5.99559361557482e-07,"37","Feature2430","Atp5h",NA,2430
4.00901426797583e-11,1.09548162253049,0.479,0.172,6.2055531853998e-07,"37","Feature3072","Cacna2d2",NA,3072
4.01154877068606e-11,0.922844377449522,0.901,0.572,6.20947634214495e-07,"37","Feature15996","Rrp1",NA,15996
4.0389075593095e-11,1.82839940154703,0.366,0.117,6.25182501105518e-07,"37","Feature3128","Camk2n2",NA,3128
4.36848573861966e-11,1.14152746077226,0.493,0.184,6.76197907480938e-07,"37","Feature12422","Ogfrl1",NA,12422
4.62214247792351e-11,1.64927128312605,0.296,0.08,7.15461434157779e-07,"37","Feature2142","Arhgap20",NA,2142
5.46103128478637e-11,1.20950213080549,0.648,0.316,8.45313032572083e-07,"37","Feature10278","Mapre2",NA,10278
5.76512044434499e-11,1.21025740757721,0.563,0.236,8.92382993580161e-07,"37","Feature13683","P4htm",NA,13683
6.13817830356287e-11,1.46473858091472,0.521,0.215,9.50128619608496e-07,"37","Feature14989","Psma3",NA,14989
6.18862943603186e-11,1.16264596092469,0.606,0.261,9.57937950403372e-07,"37","Feature3816","Chd3",NA,3816
6.63603593943416e-11,1.014959119052,0.718,0.375,1.02719200306501e-06,"37","Feature6007","Fam168a",NA,6007
6.6899450454241e-11,1.15650254590697,0.563,0.224,1.0355365935812e-06,"37","Feature15895","Rpl36a",NA,15895
6.70266219169771e-11,0.876395366363606,0.845,0.506,1.03750508065289e-06,"37","Feature15899","Rpl38",NA,15899
6.99138733671131e-11,1.00292497052702,0.563,0.217,1.08219684584954e-06,"37","Feature17925","Syt5",NA,17925
7.43679513080069e-11,1.07906260381592,0.704,0.331,1.15114151829664e-06,"37","Feature9752","Ldha",NA,9752
7.44755012996728e-11,0.833624831200631,0.859,0.486,1.15280628461763e-06,"37","Feature15877","Rpl22l1",NA,15877
7.65812488708599e-11,1.75441061235767,0.324,0.097,1.18540115127204e-06,"37","Feature2561","B230217C12Rik",NA,2561
7.92458882546155e-11,1.01314599236735,0.887,0.578,1.22664710429319e-06,"37","Feature4258","Cox7b",NA,4258
7.94887689239688e-11,1.0536914114464,0.592,0.253,1.23040665417411e-06,"37","Feature3705","Celf2",NA,3705
8.58148346139416e-11,0.56016669826487,0.789,0.356,1.3283278249892e-06,"37","Feature15537","Resp18",NA,15537
8.73325596031824e-11,1.41393565862891,0.394,0.132,1.35182069009766e-06,"37","Feature16224","Scn2b",NA,16224
1.10923453510839e-10,1.30760829090729,0.394,0.131,1.71698413689427e-06,"37","Feature5540","Efr3a",NA,5540
1.17191435683176e-10,1.11315202659804,0.62,0.279,1.81400623293988e-06,"37","Feature14695","Ppp3r1",NA,14695
1.19550932659564e-10,1.83785504655169,0.352,0.114,1.8505288866374e-06,"37","Feature16060","Rusc1",NA,16060
1.19879412164587e-10,1.56453798992845,0.479,0.191,1.85561342089564e-06,"37","Feature2380","Atl1",NA,2380
1.47411950689597e-10,1.75922422214116,0.352,0.111,2.28178958472428e-06,"37","Feature20346","Zdbf2",NA,20346
1.57723104298283e-10,1.37956635744025,0.535,0.228,2.44139593143313e-06,"37","Feature19201","Tuba4a",NA,19201
1.83127724930324e-10,1.15546740931285,0.521,0.201,2.83463405419649e-06,"37","Feature15905","Rpl5",NA,15905
1.85556564084726e-10,0.90125353857169,0.873,0.605,2.87223005546748e-06,"37","Feature20260","Ywhaz",NA,20260
2.09257773978362e-10,1.53802892040707,0.38,0.129,3.23910108341107e-06,"37","Feature3830","Chic1",NA,3830
2.28982518634773e-10,1.29880915797886,0.549,0.239,3.54442040594766e-06,"37","Feature11660","Myo5a",NA,11660
2.32956900666414e-10,1.52443683697362,0.324,0.098,3.60593986541542e-06,"37","Feature14912","Prrt2",NA,14912
2.39496121881247e-10,1.20997217943652,0.437,0.158,3.70716047059982e-06,"37","Feature10271","Mapk9",NA,10271
2.40202395743458e-10,1.33368928157729,0.366,0.117,3.71809288371299e-06,"37","Feature5762","Eps8",NA,5762
2.42753398011671e-10,1.46803657272685,0.451,0.172,3.75757984782265e-06,"37","Feature14693","Ppp3cb",NA,14693
3.09004207211511e-10,1.72576453805346,0.423,0.16,4.78307612342697e-06,"37","Feature11391","Mrpl45",NA,11391
3.25833650904263e-10,0.927627257636758,0.662,0.281,5.04357908234709e-06,"37","Feature15974","Rpsa",NA,15974
3.32112872647647e-10,1.30179025080527,0.394,0.133,5.14077515571293e-06,"37","Feature15863","Rpl10a",NA,15863
3.33685139995423e-10,0.968919579052287,0.831,0.497,5.16511228198915e-06,"37","Feature11864","Ndufs7",NA,11864
3.61644703515875e-10,0.991727388185698,0.831,0.53,5.59789836572223e-06,"37","Feature2435","Atp5o",NA,2435
3.68288860643151e-10,1.56845926861459,0.408,0.152,5.70074327389534e-06,"37","Feature11613","Myh10",NA,11613
4.86648735135998e-10,1.68409037135034,0.31,0.095,7.53283577117011e-06,"37","Feature4573","Cxxc4",NA,4573
4.86761783337053e-10,1.63749271260022,0.254,0.067,7.53458564427425e-06,"37","Feature17927","Syt7",NA,17927
5.06487129213113e-10,1.07851764921361,0.69,0.349,7.83991427308978e-06,"37","Feature20257","Ywhag",NA,20257
5.20932349964322e-10,0.766929279828774,0.901,0.467,8.06351184509774e-06,"37","Feature20336","Zcchc18",NA,20336
5.88713806348158e-10,1.51625220068346,0.296,0.087,9.11270100846314e-06,"37","Feature5362","Dusp28",NA,5362
6.49911596800401e-10,1.62091638339289,0.408,0.148,1.00599816068734e-05,"37","Feature17597","Srrm3",NA,17597
6.53340676715946e-10,1.31519411980583,0.324,0.099,1.01130603348861e-05,"37","Feature3592","Cdh11",NA,3592
7.87203300657801e-10,1.39635025686734,0.338,0.109,1.21851198908821e-05,"37","Feature5776","Erc2",NA,5776
7.98251588020393e-10,1.61399002930993,0.268,0.075,1.23561363309677e-05,"37","Feature10109","Lynx1",NA,10109
8.40639686635537e-10,0.828662027971425,0.732,0.322,1.30122617094315e-05,"37","Feature2784","Bex1",NA,2784
8.71392212126562e-10,1.11318696072459,0.521,0.218,1.3488280051507e-05,"37","Feature20304","Zbtb7a",NA,20304
8.74625159487195e-10,0.482747741747257,0.62,0.264,1.35383228437023e-05,"37","Feature17511","Spock2",NA,17511
9.6775185533481e-10,0.963616487269119,0.662,0.316,1.49798309687275e-05,"37","Feature15883","Rpl27a",NA,15883
9.68040010314448e-10,1.54932965009813,0.465,0.192,1.49842913196573e-05,"37","Feature18954","Trim37",NA,18954
9.94374505674503e-10,1.01576655800779,0.606,0.273,1.53919229733356e-05,"37","Feature20071","Wdr6",NA,20071
1.0551911991307e-09,0.940256909393672,0.704,0.364,1.63333045713441e-05,"37","Feature5214","Dnm1l",NA,5214
1.08283793379262e-09,1.1552807143619,0.592,0.281,1.6761248377176e-05,"37","Feature8705","Idh3a",NA,8705
1.12376467427899e-09,1.54666984302935,0.408,0.157,1.73947533931645e-05,"37","Feature17150","Snap91",NA,17150
1.16288890941658e-09,1.13171827768962,0.549,0.24,1.80003574288592e-05,"37","Feature13659","Oxr1",NA,13659
